,hiduke,jikoku_code,power
27425,2019-08-04,18,19635.692111004315
27426,2019-08-04,19,21527.77131894694
27427,2019-08-04,20,21527.77131894694
27428,2019-08-04,21,22442.450991956342
27429,2019-08-04,22,22442.450991956342
27430,2019-08-04,23,22265.54381707676
27431,2019-08-04,24,22265.54381707676
27432,2019-08-04,25,22248.275931496188
27433,2019-08-04,26,22248.275931496188
27434,2019-08-04,27,22170.068199693764
27435,2019-08-04,28,22170.068199693764
27436,2019-08-04,29,22532.537092285813
27437,2019-08-04,30,22577.002302944573
27438,2019-08-04,31,25100.348775722323
27439,2019-08-04,32,25100.348775722323
27440,2019-08-04,33,22090.985271593523
27441,2019-08-04,34,22090.985271593523
27442,2019-08-04,35,21741.726674202382
27443,2019-08-04,36,21741.726674202382
27444,2019-08-04,37,21260.055243902498
27445,2019-08-04,38,21260.055243902498
27446,2019-08-04,39,22097.677320384235
27447,2019-08-04,40,22097.677320384235
27448,2019-08-04,41,20414.74135914306
27449,2019-08-04,42,20414.74135914306
27450,2019-08-04,43,19247.391885152443
27451,2019-08-04,44,19247.391885152443
27452,2019-08-04,45,17338.878774847075
27453,2019-08-04,46,17338.878774847075
27454,2019-08-04,47,16272.11427750939
27455,2019-08-04,48,16272.11427750939
27456,2019-08-05,1,14520.451252028912
27457,2019-08-05,2,14520.451252028912
27458,2019-08-05,3,13797.017818698652
27459,2019-08-05,4,13797.017818698652
27460,2019-08-05,5,13540.496943989483
27461,2019-08-05,6,13540.496943989483
27462,2019-08-05,7,13540.496943989483
27463,2019-08-05,8,13540.496943989483
27464,2019-08-05,9,13489.223295289123
27465,2019-08-05,10,13489.223295289123
27466,2019-08-05,11,13695.146790439072
27467,2019-08-05,12,13695.146790439072
27468,2019-08-05,13,14678.688703705346
27469,2019-08-05,14,14678.688703705346
27470,2019-08-05,15,16286.255480953732
27471,2019-08-05,16,16634.64828244084
27472,2019-08-05,17,19179.17465879572
27473,2019-08-05,18,19179.17465879572
27474,2019-08-05,19,20412.27570142748
27475,2019-08-05,20,20412.27570142748
27476,2019-08-05,21,21037.910244618695
27477,2019-08-05,22,21037.910244618695
27478,2019-08-05,23,21487.463077270084
27479,2019-08-05,24,21487.463077270084
27480,2019-08-05,25,21935.285292685872
27481,2019-08-05,26,21935.285292685872
27482,2019-08-05,27,23704.049815322844
27483,2019-08-05,28,23704.049815322844
27484,2019-08-05,29,24628.2713445674
27485,2019-08-05,30,24628.2713445674
27486,2019-08-05,31,22167.996863693876
27487,2019-08-05,32,22167.996863693876
27488,2019-08-05,33,24397.656535292157
27489,2019-08-05,34,24397.656535292157
27490,2019-08-05,35,24136.942629852016
27491,2019-08-05,36,24152.178391015583
27492,2019-08-05,37,22525.63983844156
27493,2019-08-05,38,22525.63983844156
27494,2019-08-05,39,21295.00196924255
27495,2019-08-05,40,21295.00196924255
27496,2019-08-05,41,20385.222894799797
27497,2019-08-05,42,20385.222894799797
27498,2019-08-05,43,18821.622587437418
27499,2019-08-05,44,18821.622587437418
27500,2019-08-05,45,17207.698850426077
27501,2019-08-05,46,17207.698850426077
27502,2019-08-05,47,16546.532989011863
27503,2019-08-05,48,16546.532989011863
27504,2019-08-06,1,14963.500222458662
27505,2019-08-06,2,14963.500222458662
27506,2019-08-06,3,14228.652954101763
27507,2019-08-06,4,14228.652954101763
27508,2019-08-06,5,13966.364401853112
27509,2019-08-06,6,13966.364401853112
27510,2019-08-06,7,13725.973117983842
27511,2019-08-06,8,13725.973117983842
27512,2019-08-06,9,13725.973117983842
27513,2019-08-06,10,13725.973117983842
27514,2019-08-06,11,14065.025833801039
27515,2019-08-06,12,14065.025833801039
27516,2019-08-06,13,14961.016719527484
27517,2019-08-06,14,14961.016719527484
27518,2019-08-06,15,17259.617065447543
27519,2019-08-06,16,17612.61226845595
27520,2019-08-06,17,20216.112025074144
27521,2019-08-06,18,20216.112025074144
27522,2019-08-06,19,22290.42422240244
27523,2019-08-06,20,22290.42422240244
27524,2019-08-06,21,23114.34293066869
27525,2019-08-06,22,23114.34293066869
27526,2019-08-06,23,23496.383452184815
27527,2019-08-06,24,23496.383452184815
27528,2019-08-06,25,24776.112878341515
27529,2019-08-06,26,24776.112878341515
27530,2019-08-06,27,24773.77964461977
27531,2019-08-06,28,24823.772576735024
27532,2019-08-06,29,24687.192923520925
27533,2019-08-06,30,24687.192923520925
27534,2019-08-06,31,22881.236662633684
27535,2019-08-06,32,22881.236662633684
27536,2019-08-06,33,23971.373572774464
27537,2019-08-06,34,23952.803402606693
27538,2019-08-06,35,24556.893617753878
27539,2019-08-06,36,24576.495630691636
27540,2019-08-06,37,22653.340201643798
27541,2019-08-06,38,22653.340201643798
27542,2019-08-06,39,22160.67728022858
27543,2019-08-06,40,22160.67728022858
27544,2019-08-06,41,20993.86884711654
27545,2019-08-06,42,20993.86884711654
27546,2019-08-06,43,19916.003491794847
27547,2019-08-06,44,19875.94569780835
27548,2019-08-06,45,18422.44472381767
27549,2019-08-06,46,18387.30554846067
27550,2019-08-06,47,17764.483968533663
27551,2019-08-06,48,17764.483968533663
27552,2019-08-07,1,15368.543003053033
27553,2019-08-07,2,15368.543003053033
27554,2019-08-07,3,14803.69951866786
27555,2019-08-07,4,14803.69951866786
27556,2019-08-07,5,14529.439528394742
27557,2019-08-07,6,14529.439528394742
27558,2019-08-07,7,14210.202816593783
27559,2019-08-07,8,14210.202816593783
27560,2019-08-07,9,14210.202816593783
27561,2019-08-07,10,14210.202816593783
27562,2019-08-07,11,14385.66024215679
27563,2019-08-07,12,14422.804384093466
27564,2019-08-07,13,15153.995213456385
27565,2019-08-07,14,15153.995213456385
27566,2019-08-07,15,17273.536836749427
27567,2019-08-07,16,17831.790040877702
27568,2019-08-07,17,20307.742600653437
27569,2019-08-07,18,20560.4557927829
27570,2019-08-07,19,22958.834298796784
27571,2019-08-07,20,22958.834298796784
27572,2019-08-07,21,25096.2906261145
27573,2019-08-07,22,25096.2906261145
27574,2019-08-07,23,25099.879727934876
27575,2019-08-07,24,25099.879727934876
27576,2019-08-07,25,24742.435989642207
27577,2019-08-07,26,24742.435989642207
27578,2019-08-07,27,25216.915439069628
27579,2019-08-07,28,25216.915439069628
27580,2019-08-07,29,25216.915439069628
27581,2019-08-07,30,25216.915439069628
27582,2019-08-07,31,25216.915439069628
27583,2019-08-07,32,25216.915439069628
27584,2019-08-07,33,24865.196753070213
27585,2019-08-07,34,24757.37732594241
27586,2019-08-07,35,23997.41521019067
27587,2019-08-07,36,24033.684907102353
27588,2019-08-07,37,22780.70482799975
27589,2019-08-07,38,22780.70482799975
27590,2019-08-07,39,21851.57741224321
27591,2019-08-07,40,21865.064509131204
27592,2019-08-07,41,21384.96332149052
27593,2019-08-07,42,21341.838204585674
27594,2019-08-07,43,20314.24138399358
27595,2019-08-07,44,20314.24138399358
27596,2019-08-07,45,19014.650880679026
27597,2019-08-07,46,19014.650880679026
27598,2019-08-07,47,17642.90806600711
27599,2019-08-07,48,17642.90806600711
27600,2019-08-08,1,15628.019310129692
27601,2019-08-08,2,15628.019310129692
27602,2019-08-08,3,14701.819301235013
27603,2019-08-08,4,14620.565107225153
27604,2019-08-08,5,14459.846691732928
27605,2019-08-08,6,14459.846691732928
27606,2019-08-08,7,14459.846691732928
27607,2019-08-08,8,14459.846691732928
27608,2019-08-08,9,14477.909708728283
27609,2019-08-08,10,14477.909708728283
27610,2019-08-08,11,14675.812477240706
27611,2019-08-08,12,14675.812477240706
27612,2019-08-08,13,15555.466473198372
27613,2019-08-08,14,15555.466473198372
27614,2019-08-08,15,17681.240151116195
27615,2019-08-08,16,17681.240151116195
27616,2019-08-08,17,20546.375266173152
27617,2019-08-08,18,20638.77161247175
27618,2019-08-08,19,22385.182302826495
27619,2019-08-08,20,22385.182302826495
27620,2019-08-08,21,23384.134910394645
27621,2019-08-08,22,23384.134910394645
27622,2019-08-08,23,25118.118622211878
27623,2019-08-08,24,25118.118622211878
27624,2019-08-08,25,25198.310174913146
27625,2019-08-08,26,25198.310174913146
27626,2019-08-08,27,25505.91997320317
27627,2019-08-08,28,25505.91997320317
27628,2019-08-08,29,25002.378052235763
27629,2019-08-08,30,25002.378052235763
27630,2019-08-08,31,25002.378052235763
27631,2019-08-08,32,25002.378052235763
27632,2019-08-08,33,25331.360365725028
27633,2019-08-08,34,25331.360365725028
27634,2019-08-08,35,25301.24407193243
27635,2019-08-08,36,25301.24407193243
27636,2019-08-08,37,23064.926448968785
27637,2019-08-08,38,23064.926448968785
27638,2019-08-08,39,22495.90002546172
27639,2019-08-08,40,22495.90002546172
27640,2019-08-08,41,21442.737291136866
27641,2019-08-08,42,21440.58501885674
27642,2019-08-08,43,19780.621625320084
27643,2019-08-08,44,19736.31884041979
27644,2019-08-08,45,18887.790102275478
27645,2019-08-08,46,18887.790102275478
27646,2019-08-08,47,18252.270405632215
27647,2019-08-08,48,18252.270405632215
27648,2019-08-09,1,15558.865066962055
27649,2019-08-09,2,15558.865066962055
27650,2019-08-09,3,14491.427361495693
27651,2019-08-09,4,14491.427361495693
27652,2019-08-09,5,14156.286608340644
27653,2019-08-09,6,14156.286608340644
27654,2019-08-09,7,14156.286608340644
27655,2019-08-09,8,14156.286608340644
27656,2019-08-09,9,14180.325682236667
27657,2019-08-09,10,14180.325682236667
27658,2019-08-09,11,14292.713976783283
27659,2019-08-09,12,14354.489257423798
27660,2019-08-09,13,15447.524152218537
27661,2019-08-09,14,15655.635722867975
27662,2019-08-09,15,17488.254700444322
27663,2019-08-09,16,17867.73392258211
27664,2019-08-09,17,21559.41588929685
27665,2019-08-09,18,21559.41588929685
27666,2019-08-09,19,22262.71147899128
27667,2019-08-09,20,22262.71147899128
27668,2019-08-09,21,24035.54635907491
27669,2019-08-09,22,24035.54635907491
27670,2019-08-09,23,25225.69548753116
27671,2019-08-09,24,25225.69548753116
27672,2019-08-09,25,25386.564757798602
27673,2019-08-09,26,25386.564757798602
27674,2019-08-09,27,24439.903593617317
27675,2019-08-09,28,24439.903593617317
27676,2019-08-09,29,25625.225606299045
27677,2019-08-09,30,25625.225606299045
27678,2019-08-09,31,25205.633447329903
27679,2019-08-09,32,25205.633447329903
27680,2019-08-09,33,24027.736698172033
27681,2019-08-09,34,24027.736698172033
27682,2019-08-09,35,23028.714664276984
27683,2019-08-09,36,23028.714664276984
27684,2019-08-09,37,22671.910592631306
27685,2019-08-09,38,22671.910592631306
27686,2019-08-09,39,22608.233242838352
27687,2019-08-09,40,22656.855651762606
27688,2019-08-09,41,20483.54911986227
27689,2019-08-09,42,20483.54911986227
27690,2019-08-09,43,19797.549591294955
27691,2019-08-09,44,19797.549591294955
27692,2019-08-09,45,18620.29220210145
27693,2019-08-09,46,18620.29220210145
27694,2019-08-09,47,17312.102400774595
27695,2019-08-09,48,17312.102400774595
27696,2019-08-10,1,15385.049034889675
27697,2019-08-10,2,15385.049034889675
27698,2019-08-10,3,14625.729627630799
27699,2019-08-10,4,14625.729627630799
27700,2019-08-10,5,14538.875369139758
27701,2019-08-10,6,14538.875369139758
27702,2019-08-10,7,14479.326081334053
27703,2019-08-10,8,14479.326081334053
27704,2019-08-10,9,14193.035429377089
27705,2019-08-10,10,14193.035429377089
27706,2019-08-10,11,14566.751275931061
27707,2019-08-10,12,14601.433930388626
27708,2019-08-10,13,15844.561743828872
27709,2019-08-10,14,15844.561743828872
27710,2019-08-10,15,18292.171772057973
27711,2019-08-10,16,18292.171772057973
27712,2019-08-10,17,20716.48484982821
27713,2019-08-10,18,20796.410758092912
27714,2019-08-10,19,21915.58171112719
27715,2019-08-10,20,22244.07932044714
27716,2019-08-10,21,23638.139938615644
27717,2019-08-10,22,23638.139938615644
27718,2019-08-10,23,24197.180213455686
27719,2019-08-10,24,24197.180213455686
27720,2019-08-10,25,25296.438443170602
27721,2019-08-10,26,25296.438443170602
27722,2019-08-10,27,22349.490124821663
27723,2019-08-10,28,22349.490124821663
27724,2019-08-10,29,22701.446859694934
27725,2019-08-10,30,22701.446859694934
27726,2019-08-10,31,23926.592914847042
27727,2019-08-10,32,23926.592914847042
27728,2019-08-10,33,22694.455786626433
27729,2019-08-10,34,22694.455786626433
27730,2019-08-10,35,25195.057521688923
27731,2019-08-10,36,25195.057521688923
27732,2019-08-10,37,22295.893310093496
27733,2019-08-10,38,22295.893310093496
27734,2019-08-10,39,22937.282408491134
27735,2019-08-10,40,22937.282408491134
27736,2019-08-10,41,20838.154336709846
27737,2019-08-10,42,20838.154336709846
27738,2019-08-10,43,19677.28909637201
27739,2019-08-10,44,19677.28909637201
27740,2019-08-10,45,18459.93579172937
27741,2019-08-10,46,18459.93579172937
27742,2019-08-10,47,17034.683459295586
27743,2019-08-10,48,17034.683459295586
27744,2019-08-11,1,15139.460409649737
27745,2019-08-11,2,15139.460409649737
27746,2019-08-11,3,14287.030246174374
27747,2019-08-11,4,14287.030246174374
27748,2019-08-11,5,14027.79301649277
27749,2019-08-11,6,14027.79301649277
27750,2019-08-11,7,13866.10425132506
27751,2019-08-11,8,13866.10425132506
27752,2019-08-11,9,13518.103947068024
27753,2019-08-11,10,13518.103947068024
27754,2019-08-11,11,13817.424603641335
27755,2019-08-11,12,13817.424603641335
27756,2019-08-11,13,14955.703015284565
27757,2019-08-11,14,15023.150875002051
27758,2019-08-11,15,16484.329772799247
27759,2019-08-11,16,16484.329772799247
27760,2019-08-11,17,19316.84043634796
27761,2019-08-11,18,19316.84043634796
27762,2019-08-11,19,21316.57453771037
27763,2019-08-11,20,21316.57453771037
27764,2019-08-11,21,22796.40247126111
27765,2019-08-11,22,22796.40247126111
27766,2019-08-11,23,22896.644805488646
27767,2019-08-11,24,22896.644805488646
27768,2019-08-11,25,23258.36821209276
27769,2019-08-11,26,23258.36821209276
27770,2019-08-11,27,25388.537990768404
27771,2019-08-11,28,25388.537990768404
27772,2019-08-11,29,24055.729906628138
27773,2019-08-11,30,24055.729906628138
27774,2019-08-11,31,23349.514818838546
27775,2019-08-11,32,23349.514818838546
27776,2019-08-11,33,22704.377416081832
27777,2019-08-11,34,22739.497843619032
27778,2019-08-11,35,22849.932653626274
27779,2019-08-11,36,22849.932653626274
27780,2019-08-11,37,22618.80654488542
27781,2019-08-11,38,22618.80654488542
27782,2019-08-11,39,21871.012646713847
27783,2019-08-11,40,21877.44430812323
27784,2019-08-11,41,20181.020615732825
27785,2019-08-11,42,20181.020615732825
27786,2019-08-11,43,18449.782795880543
27787,2019-08-11,44,18449.782795880543
27788,2019-08-11,45,17228.29068060733
27789,2019-08-11,46,17228.29068060733
27790,2019-08-11,47,15883.434103501135
27791,2019-08-11,48,15883.434103501135
27792,2019-08-12,1,15131.389895940334
27793,2019-08-12,2,15131.389895940334
27794,2019-08-12,3,14476.656873969476
27795,2019-08-12,4,14476.656873969476
27796,2019-08-12,5,14365.20461852191
27797,2019-08-12,6,14365.20461852191
27798,2019-08-12,7,14365.20461852191
27799,2019-08-12,8,14365.20461852191
27800,2019-08-12,9,14211.759144183561
27801,2019-08-12,10,14211.759144183561
27802,2019-08-12,11,14519.365973077203
27803,2019-08-12,12,14519.365973077203
27804,2019-08-12,13,15295.94800473064
27805,2019-08-12,14,15295.94800473064
27806,2019-08-12,15,16625.377524382984
27807,2019-08-12,16,16720.814830617135
27808,2019-08-12,17,19759.94154493828
27809,2019-08-12,18,19820.137383971123
27810,2019-08-12,19,21488.611334615784
27811,2019-08-12,20,21488.611334615784
27812,2019-08-12,21,22650.51442957482
27813,2019-08-12,22,22650.51442957482
27814,2019-08-12,23,23128.17225737464
27815,2019-08-12,24,23128.17225737464
27816,2019-08-12,25,23427.78378881979
27817,2019-08-12,26,23427.78378881979
27818,2019-08-12,27,25073.661897331673
27819,2019-08-12,28,25073.661897331673
27820,2019-08-12,29,25073.661897331673
27821,2019-08-12,30,25073.661897331673
27822,2019-08-12,31,24406.84459431288
27823,2019-08-12,32,24406.84459431288
27824,2019-08-12,33,23301.80250823535
27825,2019-08-12,34,23306.59770625743
27826,2019-08-12,35,23703.068224959807
27827,2019-08-12,36,23725.468368152284
27828,2019-08-12,37,23122.11903782945
27829,2019-08-12,38,23122.11903782945
27830,2019-08-12,39,22880.765493101553
27831,2019-08-12,40,22880.765493101553
27832,2019-08-12,41,21498.517634692595
27833,2019-08-12,42,21498.517634692595
27834,2019-08-12,43,20243.527992165848
27835,2019-08-12,44,20243.527992165848
27836,2019-08-12,45,19250.922349526223
27837,2019-08-12,46,19250.922349526223
27838,2019-08-12,47,18519.2219130089
27839,2019-08-12,48,18519.2219130089
27840,2019-08-13,1,15527.152167596087
27841,2019-08-13,2,15527.152167596087
27842,2019-08-13,3,14588.065310046426
27843,2019-08-13,4,14576.218172906678
27844,2019-08-13,5,14391.002742411227
27845,2019-08-13,6,14391.002742411227
27846,2019-08-13,7,14228.24651454978
27847,2019-08-13,8,14228.24651454978
27848,2019-08-13,9,14187.763756094426
27849,2019-08-13,10,14187.763756094426
27850,2019-08-13,11,14572.899838549285
27851,2019-08-13,12,14602.541680619706
27852,2019-08-13,13,15222.205955767862
27853,2019-08-13,14,15222.205955767862
27854,2019-08-13,15,17514.41090135329
27855,2019-08-13,16,17576.327129223177
27856,2019-08-13,17,20630.615528188566
27857,2019-08-13,18,20630.615528188566
27858,2019-08-13,19,22592.06361679053
27859,2019-08-13,20,22706.57134000172
27860,2019-08-13,21,23304.537809754864
27861,2019-08-13,22,23304.537809754864
27862,2019-08-13,23,23390.544027771506
27863,2019-08-13,24,23390.544027771506
27864,2019-08-13,25,23273.659003841924
27865,2019-08-13,26,23273.659003841924
27866,2019-08-13,27,24338.94731659878
27867,2019-08-13,28,24338.94731659878
27868,2019-08-13,29,25263.995610390335
27869,2019-08-13,30,25263.995610390335
27870,2019-08-13,31,25947.933466665083
27871,2019-08-13,32,25947.933466665083
27872,2019-08-13,33,25109.169900692614
27873,2019-08-13,34,25109.169900692614
27874,2019-08-13,35,24359.404280807943
27875,2019-08-13,36,24359.404280807943
27876,2019-08-13,37,23381.645653036874
27877,2019-08-13,38,23381.645653036874
27878,2019-08-13,39,22776.87146281738
27879,2019-08-13,40,22761.588652558294
27880,2019-08-13,41,21383.442545596172
27881,2019-08-13,42,21398.84428824212
27882,2019-08-13,43,20239.836010261497
27883,2019-08-13,44,20242.206043751547
27884,2019-08-13,45,18923.37983581127
27885,2019-08-13,46,18922.398967834866
27886,2019-08-13,47,17140.08603773495
27887,2019-08-13,48,17140.08603773495
27888,2019-08-14,1,15794.116598866436
27889,2019-08-14,2,15794.116598866436
27890,2019-08-14,3,15035.296512767887
27891,2019-08-14,4,15035.296512767887
27892,2019-08-14,5,14639.53719734332
27893,2019-08-14,6,14639.53719734332
27894,2019-08-14,7,14537.946999867792
27895,2019-08-14,8,14537.946999867792
27896,2019-08-14,9,14337.247378827775
27897,2019-08-14,10,14337.247378827775
27898,2019-08-14,11,14575.980890800005
27899,2019-08-14,12,14610.517355913249
27900,2019-08-14,13,15734.381781157537
27901,2019-08-14,14,15734.381781157537
27902,2019-08-14,15,16968.78937014285
27903,2019-08-14,16,16968.78937014285
27904,2019-08-14,17,19423.020632059724
27905,2019-08-14,18,19423.020632059724
27906,2019-08-14,19,20991.369110354455
27907,2019-08-14,20,20991.369110354455
27908,2019-08-14,21,21510.826021028523
27909,2019-08-14,22,21510.826021028523
27910,2019-08-14,23,21510.826021028523
27911,2019-08-14,24,21510.826021028523
27912,2019-08-14,25,23137.093569177217
27913,2019-08-14,26,23231.896600726675
27914,2019-08-14,27,23219.721227225054
27915,2019-08-14,28,23219.721227225054
27916,2019-08-14,29,23584.62647134772
27917,2019-08-14,30,23584.62647134772
27918,2019-08-14,31,23584.62647134772
27919,2019-08-14,32,23584.62647134772
27920,2019-08-14,33,23219.123464762117
27921,2019-08-14,34,23252.235150043347
27922,2019-08-14,35,23359.678291757675
27923,2019-08-14,36,23359.678291757675
27924,2019-08-14,37,22635.664212763942
27925,2019-08-14,38,22635.664212763942
27926,2019-08-14,39,21714.966088717283
27927,2019-08-14,40,21714.966088717283
27928,2019-08-14,41,20965.64806431723
27929,2019-08-14,42,20965.64806431723
27930,2019-08-14,43,19618.978737974187
27931,2019-08-14,44,19603.608257086882
27932,2019-08-14,45,17784.154788226882
27933,2019-08-14,46,17784.154788226882
27934,2019-08-14,47,16958.61145971444
27935,2019-08-14,48,16958.61145971444
27936,2019-08-15,1,15185.988112619712
27937,2019-08-15,2,15185.988112619712
27938,2019-08-15,3,14540.932436111802
27939,2019-08-15,4,14480.700783926795
27940,2019-08-15,5,14407.094850399471
27941,2019-08-15,6,14407.094850399471
27942,2019-08-15,7,15004.703003116878
27943,2019-08-15,8,15004.703003116878
27944,2019-08-15,9,15195.36511296213
27945,2019-08-15,10,15195.36511296213
27946,2019-08-15,11,15777.649823906257
27947,2019-08-15,12,15777.649823906257
27948,2019-08-15,13,16932.552874141544
27949,2019-08-15,14,17250.36771688858
27950,2019-08-15,15,18193.68220048598
27951,2019-08-15,16,18427.420407599933
27952,2019-08-15,17,20009.263847059694
27953,2019-08-15,18,20009.263847059694
27954,2019-08-15,19,21654.541379900864
27955,2019-08-15,20,21654.541379900864
27956,2019-08-15,21,22484.811786986884
27957,2019-08-15,22,22484.811786986884
27958,2019-08-15,23,23198.77743712274
27959,2019-08-15,24,23198.77743712274
27960,2019-08-15,25,23391.29096097952
27961,2019-08-15,26,23391.29096097952
27962,2019-08-15,27,23391.29096097952
27963,2019-08-15,28,23391.29096097952
27964,2019-08-15,29,23252.46902140797
27965,2019-08-15,30,23252.46902140797
27966,2019-08-15,31,23312.99857171325
27967,2019-08-15,32,23312.99857171325
27968,2019-08-15,33,22466.85756287053
27969,2019-08-15,34,22466.85756287053
27970,2019-08-15,35,21735.443007882666
27971,2019-08-15,36,21735.443007882666
27972,2019-08-15,37,21789.03721471794
27973,2019-08-15,38,21789.03721471794
27974,2019-08-15,39,22190.957732832845
27975,2019-08-15,40,22190.957732832845
27976,2019-08-15,41,21409.22579808971
27977,2019-08-15,42,21418.5820903792
27978,2019-08-15,43,19571.2032128646
27979,2019-08-15,44,19571.2032128646
27980,2019-08-15,45,19111.647421170448
27981,2019-08-15,46,19111.647421170448
27982,2019-08-15,47,18823.36245630459
27983,2019-08-15,48,18823.36245630459
27984,2019-08-16,1,14793.182428917815
27985,2019-08-16,2,14793.182428917815
27986,2019-08-16,3,14272.046171916107
27987,2019-08-16,4,14272.046171916107
27988,2019-08-16,5,14160.506064917588
27989,2019-08-16,6,14160.506064917588
27990,2019-08-16,7,15337.714610480916
27991,2019-08-16,8,15337.714610480916
27992,2019-08-16,9,15444.82273611622
27993,2019-08-16,10,15444.82273611622
27994,2019-08-16,11,16079.90551768836
27995,2019-08-16,12,16079.90551768836
27996,2019-08-16,13,17287.571436302267
27997,2019-08-16,14,17287.571436302267
27998,2019-08-16,15,18339.064803838217
27999,2019-08-16,16,18339.064803838217
28000,2019-08-16,17,20386.673695588615
28001,2019-08-16,18,20506.826235676173
28002,2019-08-16,19,21606.004354310648
28003,2019-08-16,20,21606.004354310648
28004,2019-08-16,21,21918.685118438167
28005,2019-08-16,22,21918.685118438167
28006,2019-08-16,23,22424.388796693896
28007,2019-08-16,24,22424.388796693896
28008,2019-08-16,25,22787.84116832414
28009,2019-08-16,26,22787.84116832414
28010,2019-08-16,27,22733.702867101965
28011,2019-08-16,28,22733.702867101965
28012,2019-08-16,29,22882.626081853938
28013,2019-08-16,30,22882.626081853938
28014,2019-08-16,31,23310.918098326
28015,2019-08-16,32,23310.918098326
28016,2019-08-16,33,23314.287658117806
28017,2019-08-16,34,23314.287658117806
28018,2019-08-16,35,23386.223606232896
28019,2019-08-16,36,23386.223606232896
28020,2019-08-16,37,22775.457347214535
28021,2019-08-16,38,22775.457347214535
28022,2019-08-16,39,22384.30919858157
28023,2019-08-16,40,22384.30919858157
28024,2019-08-16,41,21445.193674824674
28025,2019-08-16,42,21445.193674824674
28026,2019-08-16,43,19862.942286404446
28027,2019-08-16,44,19863.376476757105
28028,2019-08-16,45,19408.77762086857
28029,2019-08-16,46,19386.847586998516
28030,2019-08-16,47,18758.21466582241
28031,2019-08-16,48,18758.21466582241
28032,2019-08-17,1,15730.403620260451
28033,2019-08-17,2,15730.403620260451
28034,2019-08-17,3,15196.758043691103
28035,2019-08-17,4,15184.22003698481
28036,2019-08-17,5,15062.97916413442
28037,2019-08-17,6,15062.97916413442
28038,2019-08-17,7,15062.97916413442
28039,2019-08-17,8,15062.97916413442
28040,2019-08-17,9,15062.97916413442
28041,2019-08-17,10,15062.97916413442
28042,2019-08-17,11,15036.408320916618
28043,2019-08-17,12,15036.408320916618
28044,2019-08-17,13,15902.655900785718
28045,2019-08-17,14,15902.655900785718
28046,2019-08-17,15,17845.41952504013
28047,2019-08-17,16,17845.41952504013
28048,2019-08-17,17,21030.465714268645
28049,2019-08-17,18,21030.465714268645
28050,2019-08-17,19,22380.666823506825
28051,2019-08-17,20,22380.666823506825
28052,2019-08-17,21,23527.164463682147
28053,2019-08-17,22,23527.164463682147
28054,2019-08-17,23,24794.980867056507
28055,2019-08-17,24,24794.980867056507
28056,2019-08-17,25,24848.69489068879
28057,2019-08-17,26,24848.69489068879
28058,2019-08-17,27,25712.683472777186
28059,2019-08-17,28,25712.683472777186
28060,2019-08-17,29,25861.928879401756
28061,2019-08-17,30,25861.928879401756
28062,2019-08-17,31,25660.93891319413
28063,2019-08-17,32,25660.93891319413
28064,2019-08-17,33,25509.026770575394
28065,2019-08-17,34,25523.490783610836
28066,2019-08-17,35,24718.53357833138
28067,2019-08-17,36,24718.53357833138
28068,2019-08-17,37,25462.50336593514
28069,2019-08-17,38,25462.50336593514
28070,2019-08-17,39,23296.011652780227
28071,2019-08-17,40,23296.011652780227
28072,2019-08-17,41,22030.464823095015
28073,2019-08-17,42,21988.670114742654
28074,2019-08-17,43,20425.883227589355
28075,2019-08-17,44,20425.883227589355
28076,2019-08-17,45,19694.041951079307
28077,2019-08-17,46,19694.041951079307
28078,2019-08-17,47,18496.614928410512
28079,2019-08-17,48,18496.614928410512
28080,2019-08-18,1,15996.084609872654
28081,2019-08-18,2,15996.084609872654
28082,2019-08-18,3,14593.765893685722
28083,2019-08-18,4,14593.765893685722
28084,2019-08-18,5,14160.490116866697
28085,2019-08-18,6,14160.490116866697
28086,2019-08-18,7,13748.401251895031
28087,2019-08-18,8,13748.401251895031
28088,2019-08-18,9,13748.401251895031
28089,2019-08-18,10,13748.401251895031
28090,2019-08-18,11,13902.889357896825
28091,2019-08-18,12,13902.889357896825
28092,2019-08-18,13,15191.926527413038
28093,2019-08-18,14,15191.926527413038
28094,2019-08-18,15,17730.09345413273
28095,2019-08-18,16,17730.09345413273
28096,2019-08-18,17,20319.21766036238
28097,2019-08-18,18,20319.21766036238
28098,2019-08-18,19,22160.03985834394
28099,2019-08-18,20,22263.271794065044
28100,2019-08-18,21,23190.01399221629
28101,2019-08-18,22,23190.01399221629
28102,2019-08-18,23,24887.091303248646
28103,2019-08-18,24,24887.091303248646
28104,2019-08-18,25,24562.45586245373
28105,2019-08-18,26,24562.45586245373
28106,2019-08-18,27,24677.69383444363
28107,2019-08-18,28,24616.071612561314
28108,2019-08-18,29,24616.071612561314
28109,2019-08-18,30,24616.071612561314
28110,2019-08-18,31,24616.071612561314
28111,2019-08-18,32,24616.071612561314
28112,2019-08-18,33,26280.113619574146
28113,2019-08-18,34,26273.135028836707
28114,2019-08-18,35,23476.90160951207
28115,2019-08-18,36,23571.616340373268
28116,2019-08-18,37,21818.37110804296
28117,2019-08-18,38,21818.37110804296
28118,2019-08-18,39,21711.82807959224
28119,2019-08-18,40,21711.82807959224
28120,2019-08-18,41,21285.909247516225
28121,2019-08-18,42,21291.01849656388
28122,2019-08-18,43,20226.048153909513
28123,2019-08-18,44,20226.048153909513
